4/8/2023/10:51 AM SW ver:OXY10v3_33
Header Ch-5
Description: Shall_05_500
IDENTIFICATION
PHIboard number   : v1231477
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99404
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.44 at 029.0°C amp 029900
100.00%a.s.phase 2: 26.14 at 029.0°C amp 012300
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;10:51:41 AM;0.00;99.490;26.190;9744.000;29.000
4/8/2023;10:51:49 AM;0.13;99.920;26.140;9702.000;29.000
4/8/2023;10:52:04 AM;0.38;98.720;26.270;9734.000;29.000
4/8/2023;10:52:19 AM;0.63;98.310;26.310;9694.000;29.000
4/8/2023;10:52:34 AM;0.88;100.230;26.110;9708.000;29.000
4/8/2023;10:52:49 AM;1.13;100.100;26.120;9699.000;29.000
4/8/2023;10:53:04 AM;1.38;98.220;26.320;9722.000;29.000
4/8/2023;10:53:19 AM;1.63;98.430;26.300;9726.000;29.000
4/8/2023;10:53:34 AM;1.88;102.960;25.840;9697.000;29.000
4/8/2023;10:53:49 AM;2.13;101.550;25.980;9681.000;29.000
4/8/2023;10:54:04 AM;2.38;100.600;26.070;9662.000;29.000
4/8/2023;10:54:19 AM;2.63;102.060;25.930;9674.000;29.000
4/8/2023;10:54:34 AM;2.88;100.660;26.070;9589.000;29.000
4/8/2023;10:54:49 AM;3.13;101.400;25.990;9622.000;29.000
4/8/2023;10:55:04 AM;3.38;102.750;25.860;9596.000;29.000
